event_type,time_ns
mark,40273
sweep,2709
sweep,1506
sweep,1400
sweep,1321
sweep,1327
sweep,1333
sweep,1385
sweep,1357
sweep,1308
sweep,1401
sweep,1348
sweep,1759
sweep,1323
sweep,1315
sweep,1387
sweep,1829
mark,32344
sweep,2177
sweep,1269
sweep,1365
sweep,1314
sweep,1303
sweep,1295
sweep,1597
sweep,1273
sweep,1302
sweep,1335
sweep,1303
sweep,1305
sweep,1299
sweep,1275
sweep,1562
sweep,1688
mark,25959
sweep,1950
sweep,1246
sweep,1270
sweep,1317
sweep,1295
sweep,1283
sweep,1278
sweep,1336
sweep,1323
sweep,1292
sweep,1300
sweep,1301
sweep,1518
sweep,1289
sweep,1350
sweep,1587
mark,24029
sweep,1865
sweep,1240
sweep,1268
sweep,1317
sweep,1277
sweep,1272
sweep,1264
sweep,1443
sweep,1287
sweep,1343
sweep,1290
sweep,1313
sweep,1295
sweep,1289
sweep,1363
sweep,1648
mark,24739
sweep,1919
sweep,1244
sweep,1306
sweep,1333
sweep,1259
sweep,1320
sweep,1311
sweep,1297
sweep,1304
sweep,1352
sweep,1254
sweep,1295
sweep,1330
sweep,1538
sweep,1310
sweep,1581
mark,27199
sweep,1838
sweep,1259
sweep,1265
sweep,1271
sweep,1332
sweep,1254
sweep,1287
sweep,1365
sweep,1457
sweep,1258
sweep,1304
sweep,1293
sweep,1322
sweep,1271
sweep,1377
sweep,1936
mark,24846
sweep,2035
sweep,1263
sweep,1279
sweep,1025
sweep,885
sweep,921
sweep,884
sweep,897
sweep,893
sweep,920
sweep,932
sweep,902
sweep,892
sweep,913
sweep,1081
sweep,1110
mark,19350
sweep,1361
sweep,874
sweep,906
sweep,907
sweep,882
sweep,924
sweep,912
sweep,893
sweep,899
sweep,1128
sweep,906
sweep,901
sweep,912
sweep,908
sweep,899
sweep,1074
mark,19182
sweep,1356
sweep,849
sweep,882
sweep,880
sweep,885
sweep,922
sweep,885
sweep,877
sweep,885
sweep,911
sweep,881
sweep,930
sweep,901
sweep,889
sweep,893
sweep,1164
mark,19059
sweep,1328
sweep,872
sweep,886
sweep,901
sweep,887
sweep,887
sweep,927
sweep,905
sweep,898
sweep,909
sweep,1168
sweep,890
sweep,919
sweep,883
sweep,933
sweep,1161
mark,18033
sweep,1356
sweep,871
sweep,938
sweep,891
sweep,882
sweep,1031
sweep,939
sweep,916
sweep,894
sweep,901
sweep,878
sweep,872
sweep,930
sweep,892
sweep,897
sweep,1316
mark,19099
sweep,1320
sweep,952
sweep,891
sweep,889
sweep,882
sweep,904
sweep,892
sweep,905
sweep,926
sweep,1076
sweep,874
sweep,999
sweep,979
sweep,901
sweep,886
sweep,1197
mark,18614
sweep,1344
sweep,865
sweep,911
sweep,917
sweep,890
sweep,884
sweep,897
sweep,1007
sweep,940
sweep,892
sweep,887
sweep,906
sweep,895
sweep,890
sweep,896
sweep,1214
mark,16714
sweep,1363
sweep,878
sweep,931
sweep,906
sweep,891
sweep,881
sweep,923
sweep,902
sweep,891
sweep,904
sweep,917
sweep,898
sweep,921
sweep,1034
sweep,881
sweep,1082
mark,17228
sweep,1276
sweep,893
sweep,928
sweep,894
sweep,910
sweep,885
sweep,911
sweep,909
sweep,1088
sweep,895
sweep,892
sweep,958
sweep,905
sweep,893
sweep,907
sweep,1165
mark,17260
sweep,1338
sweep,861
sweep,912
sweep,920
sweep,876
sweep,889
sweep,889
sweep,890
sweep,938
sweep,881
sweep,920
sweep,918
sweep,921
sweep,915
sweep,977
sweep,1075
mark,17565
sweep,1363
sweep,896
sweep,933
sweep,894
sweep,886
sweep,902
sweep,909
sweep,883
sweep,883
sweep,1078
sweep,875
sweep,939
sweep,936
sweep,909
sweep,904
sweep,1274
mark,15832
sweep,1349
sweep,856
sweep,892
sweep,883
sweep,925
sweep,894
sweep,880
sweep,882
sweep,928
sweep,903
sweep,955
sweep,904
sweep,894
sweep,885
sweep,900
sweep,1252
mark,16504
sweep,1381
sweep,853
sweep,905
sweep,879
sweep,912
sweep,886
sweep,890
sweep,901
sweep,906
sweep,942
sweep,1038
sweep,883
sweep,896
sweep,886
sweep,881
sweep,1156
mark,16622
sweep,1478
sweep,881
sweep,884
sweep,875
sweep,870
sweep,1115
sweep,866
sweep,947
sweep,909
sweep,904
sweep,908
sweep,898
sweep,944
sweep,882
sweep,872
sweep,1152
mark,17540
sweep,1320
sweep,867
sweep,874
sweep,882
sweep,952
sweep,910
sweep,881
sweep,893
sweep,900
sweep,915
sweep,893
sweep,1151
sweep,905
sweep,889
sweep,919
sweep,1200
mark,15876
sweep,1244
sweep,884
sweep,906
sweep,889
sweep,885
sweep,863
sweep,1097
sweep,919
sweep,904
sweep,903
sweep,903
sweep,906
sweep,911
sweep,923
sweep,888
sweep,1160
mark,16360
sweep,1306
sweep,884
sweep,880
sweep,892
sweep,910
sweep,882
sweep,895
sweep,899
sweep,924
sweep,901
sweep,882
sweep,874
sweep,1141
sweep,882
sweep,907
sweep,1252
mark,15597
sweep,1256
sweep,881
sweep,890
sweep,905
sweep,902
sweep,875
sweep,883
sweep,1075
sweep,980
sweep,913
sweep,901
sweep,937
sweep,966
sweep,976
sweep,939
sweep,1093
mark,16351
sweep,1316
sweep,891
sweep,983
sweep,936
sweep,879
sweep,901
sweep,889
sweep,924
sweep,918
sweep,941
sweep,912
sweep,985
sweep,941
sweep,1010
sweep,888
sweep,1016
mark,15351
sweep,1284
sweep,865
sweep,894
sweep,912
sweep,909
sweep,893
sweep,911
sweep,922
sweep,1115
sweep,901
sweep,898
sweep,885
sweep,916
sweep,914
sweep,900
sweep,1066
mark,15441
sweep,1300
sweep,866
sweep,905
sweep,885
sweep,889
sweep,900
sweep,890
sweep,906
sweep,880
sweep,899
sweep,912
sweep,884
sweep,890
sweep,902
sweep,1106
sweep,1066
mark,16613
sweep,1223
sweep,859
sweep,868
sweep,881
sweep,875
sweep,882
sweep,886
sweep,938
sweep,920
sweep,1027
sweep,976
sweep,880
sweep,912
sweep,887
sweep,906
sweep,1156
mark,16049
sweep,1305
sweep,869
sweep,911
sweep,906
sweep,893
sweep,878
sweep,896
sweep,901
sweep,873
sweep,891
sweep,901
sweep,900
sweep,912
sweep,867
sweep,897
sweep,1119
mark,18140
sweep,1209
sweep,895
sweep,900
sweep,881
sweep,910
sweep,881
sweep,961
sweep,916
sweep,895
sweep,904
sweep,927
sweep,1085
sweep,927
sweep,883
sweep,923
sweep,1219
mark,15345
sweep,1256
sweep,906
sweep,915
sweep,879
sweep,880
sweep,878
sweep,1077
sweep,897
sweep,894
sweep,891
sweep,893
sweep,894
sweep,899
sweep,880
sweep,903
sweep,1110
mark,15789
sweep,1214
sweep,910
sweep,877
sweep,911
sweep,882
sweep,892
sweep,907
sweep,906
sweep,902
sweep,911
sweep,907
sweep,894
sweep,1113
sweep,896
sweep,886
sweep,1092
mark,17277
sweep,1211
sweep,866
sweep,892
sweep,939
sweep,917
sweep,899
sweep,943
sweep,1144
sweep,878
sweep,889
sweep,890
sweep,911
sweep,896
sweep,880
sweep,918
sweep,1480
mark,15440
sweep,1222
sweep,891
sweep,903
sweep,904
sweep,893
sweep,888
sweep,886
sweep,912
sweep,887
sweep,929
sweep,906
sweep,905
sweep,914
sweep,1143
sweep,915
sweep,1115
mark,16381
sweep,1250
sweep,875
sweep,940
sweep,894
sweep,917
sweep,899
sweep,897
sweep,922
sweep,1021
sweep,910
sweep,899
sweep,872
sweep,946
sweep,944
sweep,1017
sweep,1202
mark,16270
sweep,1301
sweep,861
sweep,929
sweep,899
sweep,955
sweep,902
sweep,923
sweep,915
sweep,926
sweep,918
sweep,931
sweep,923
sweep,917
sweep,896
sweep,1126
sweep,1114
mark,16439
sweep,1259
sweep,872
sweep,935
sweep,891
sweep,907
sweep,930
sweep,892
sweep,903
sweep,890
sweep,1097
sweep,893
sweep,889
sweep,904
sweep,888
sweep,888
sweep,1131
mark,15106
sweep,1268
sweep,873
sweep,910
sweep,888
sweep,892
sweep,874
sweep,874
sweep,881
sweep,915
sweep,901
sweep,875
sweep,904
sweep,891
sweep,889
sweep,898
sweep,1219
mark,15090
sweep,1233
sweep,860
sweep,896
sweep,905
sweep,884
sweep,897
sweep,924
sweep,976
sweep,917
sweep,939
sweep,1024
sweep,899
sweep,892
sweep,888
sweep,890
sweep,1079
mark,15789
sweep,1278
sweep,904
sweep,888
sweep,886
sweep,910
sweep,1154
sweep,903
sweep,890
sweep,899
sweep,902
sweep,903
sweep,929
