event_type,time_ns
mark,43291
sweep,3096
sweep,1575
sweep,1581
sweep,1598
sweep,1585
sweep,1201
sweep,1569
sweep,1628
sweep,1512
sweep,1604
sweep,1596
sweep,1557
sweep,1550
sweep,1631
sweep,1629
sweep,2119
mark,31968
sweep,2369
sweep,1510
sweep,1537
sweep,1564
sweep,1535
sweep,1516
sweep,916
sweep,952
sweep,911
sweep,911
sweep,911
sweep,920
sweep,942
sweep,969
sweep,906
sweep,1327
mark,21455
sweep,1353
sweep,866
sweep,907
sweep,853
sweep,897
sweep,931
sweep,907
sweep,951
sweep,915
sweep,993
sweep,920
sweep,915
sweep,899
sweep,954
sweep,935
sweep,1206
mark,20186
sweep,1412
sweep,813
sweep,911
sweep,884
sweep,939
sweep,913
sweep,900
sweep,921
sweep,896
sweep,883
sweep,905
sweep,886
sweep,897
sweep,912
sweep,866
sweep,1219
mark,19906
sweep,1340
sweep,830
sweep,929
sweep,919
sweep,947
sweep,907
sweep,909
sweep,923
sweep,933
sweep,892
sweep,900
sweep,916
sweep,928
sweep,907
sweep,897
sweep,1251
mark,18811
sweep,1351
sweep,893
sweep,899
sweep,938
sweep,946
sweep,963
sweep,946
sweep,931
sweep,941
sweep,904
sweep,920
sweep,931
sweep,875
sweep,923
sweep,889
sweep,1488
mark,18352
sweep,1341
sweep,853
sweep,919
sweep,921
sweep,923
sweep,906
sweep,895
sweep,934
sweep,917
sweep,914
sweep,946
sweep,898
sweep,884
sweep,915
sweep,896
sweep,1199
mark,17230
sweep,1304
sweep,816
sweep,909
sweep,910
sweep,942
sweep,927
sweep,929
sweep,901
sweep,906
sweep,869
sweep,874
sweep,921
sweep,910
sweep,914
sweep,942
sweep,1364
mark,18136
sweep,1353
sweep,884
sweep,988
sweep,981
sweep,943
sweep,949
sweep,966
sweep,1017
sweep,983
sweep,947
sweep,953
sweep,984
sweep,967
sweep,1052
sweep,937
sweep,1352
mark,18540
sweep,1319
sweep,973
sweep,956
sweep,964
sweep,983
sweep,990
sweep,975
sweep,995
sweep,919
sweep,927
sweep,921
sweep,903
sweep,882
sweep,927
sweep,915
sweep,1310
mark,17218
sweep,1263
sweep,820
sweep,941
sweep,957
sweep,923
sweep,942
sweep,921
sweep,905
sweep,895
sweep,892
sweep,920
sweep,855
sweep,903
sweep,905
sweep,881
sweep,1170
mark,16091
sweep,1124
sweep,856
sweep,902
sweep,902
sweep,898
sweep,895
sweep,927
sweep,924
sweep,925
sweep,920
sweep,914
sweep,901
sweep,915
sweep,933
sweep,892
sweep,1399
mark,15580
sweep,1156
sweep,891
sweep,970
sweep,914
sweep,937
sweep,920
sweep,934
sweep,915
sweep,905
sweep,883
sweep,922
sweep,902
sweep,867
sweep,936
sweep,902
sweep,1239
mark,15818
sweep,1102
sweep,812
sweep,902
sweep,926
sweep,907
sweep,921
sweep,923
sweep,918
sweep,905
sweep,889
sweep,908
sweep,887
sweep,873
sweep,908
sweep,909
sweep,1153
mark,15816
sweep,1203
sweep,816
sweep,914
sweep,918
sweep,925
sweep,929
sweep,908
sweep,916
sweep,945
sweep,878
sweep,885
sweep,893
sweep,894
sweep,905
sweep,870
sweep,1201
mark,15752
sweep,1211
sweep,876
sweep,934
sweep,958
sweep,933
sweep,935
sweep,926
sweep,945
sweep,905
sweep,919
sweep,929
sweep,940
sweep,925
sweep,930
sweep,853
sweep,1188
mark,14380
sweep,1167
sweep,850
sweep,891
sweep,883
sweep,915
sweep,892
sweep,888
sweep,931
sweep,925
sweep,932
sweep,924
sweep,902
sweep,885
sweep,930
sweep,897
sweep,1175
mark,14373
sweep,1161
sweep,817
sweep,937
sweep,873
sweep,905
sweep,891
sweep,903
sweep,887
sweep,935
sweep,887
sweep,910
sweep,902
sweep,910
sweep,906
sweep,888
sweep,1136
mark,14065
sweep,1104
sweep,850
sweep,918
sweep,909
sweep,886
sweep,901
sweep,913
sweep,892
sweep,899
sweep,862
sweep,908
sweep,885
sweep,900
sweep,903
sweep,910
sweep,1199
mark,14059
sweep,1117
sweep,852
sweep,926
sweep,879
sweep,898
sweep,889
sweep,889
sweep,894
sweep,914
sweep,894
sweep,890
sweep,899
sweep,881
sweep,910
sweep,920
sweep,1118
mark,14139
sweep,1210
sweep,870
sweep,942
sweep,922
sweep,962
sweep,960
sweep,937
sweep,956
sweep,983
sweep,932
sweep,949
sweep,913
sweep,926
sweep,941
sweep,960
sweep,1241
mark,14029
sweep,1176
sweep,907
sweep,936
sweep,949
sweep,896
sweep,977
sweep,928
sweep,924
sweep,942
sweep,1022
sweep,932
sweep,923
sweep,931
sweep,935
sweep,906
sweep,1080
mark,13465
sweep,1173
sweep,884
sweep,971
sweep,960
sweep,952
sweep,939
sweep,925
sweep,1014
sweep,996
sweep,1022
sweep,1094
sweep,961
sweep,915
sweep,1033
sweep,1129
sweep,1890
mark,19680
sweep,1845
sweep,1332
sweep,1220
sweep,1436
sweep,1230
sweep,1431
sweep,1139
sweep,1088
sweep,1122
sweep,1097
sweep,1393
sweep,1038
sweep,986
sweep,1224
sweep,1186
sweep,1627
mark,22152
sweep,1561
sweep,977
sweep,1171
sweep,1208
sweep,1024
sweep,1192
sweep,1032
sweep,990
sweep,949
sweep,1002
sweep,1181
sweep,943
sweep,953
sweep,1096
sweep,981
sweep,1617
mark,22282
sweep,1540
sweep,873
sweep,1237
sweep,1167
sweep,916
sweep,962
sweep,973
sweep,1098
sweep,930
sweep,938
sweep,950
sweep,918
sweep,883
sweep,960
sweep,879
sweep,1392
mark,19547
sweep,1349
sweep,867
sweep,918
sweep,1032
sweep,907
sweep,970
sweep,975
sweep,915
sweep,913
sweep,933
sweep,924
sweep,906
sweep,877
sweep,995
sweep,964
sweep,1157
mark,19737
sweep,1345
sweep,840
sweep,917
sweep,1029
sweep,898
sweep,943
sweep,943
sweep,876
sweep,895
sweep,909
sweep,914
sweep,942
sweep,919
sweep,948
sweep,875
sweep,1276
mark,17915
sweep,1343
sweep,868
sweep,923
sweep,943
sweep,918
sweep,946
sweep,935
sweep,901
sweep,884
sweep,945
sweep,917
sweep,9144
sweep,895
sweep,958
sweep,879
sweep,1276
mark,17836
sweep,1358
sweep,869
sweep,907
sweep,943
sweep,904
sweep,947
sweep,927
sweep,919
sweep,933
sweep,947
sweep,953
sweep,945
sweep,893
sweep,924
sweep,922
sweep,1221
mark,16958
sweep,1627
sweep,814
sweep,939
sweep,947
sweep,907
sweep,940
sweep,919
sweep,902
sweep,897
sweep,890
sweep,918
sweep,897
sweep,879
sweep,929
sweep,878
sweep,1109
mark,16087
sweep,1274
sweep,844
sweep,900
sweep,893
sweep,944
sweep,942
sweep,917
sweep,914
sweep,919
sweep,928
sweep,893
sweep,892
sweep,930
sweep,912
sweep,868
sweep,1234
mark,15616
sweep,1281
sweep,859
sweep,901
sweep,911
sweep,916
sweep,926
sweep,903
sweep,914
sweep,886
sweep,933
sweep,946
sweep,935
sweep,897
sweep,949
sweep,918
sweep,1157
mark,14932
sweep,1287
sweep,802
sweep,896
sweep,900
sweep,896
sweep,902
sweep,896
sweep,898
sweep,887
sweep,906
sweep,889
sweep,897
sweep,882
sweep,927
sweep,937
sweep,1135
mark,14598
sweep,1292
sweep,876
sweep,933
sweep,928
sweep,910
sweep,919
sweep,919
sweep,907
sweep,915
sweep,907
sweep,885
sweep,926
sweep,897
sweep,913
sweep,912
sweep,1143
mark,18913
sweep,1394
sweep,863
sweep,881
sweep,935
sweep,960
sweep,940
sweep,924
sweep,922
sweep,925
sweep,931
sweep,895
sweep,922
sweep,874
sweep,919
sweep,891
sweep,1263
mark,15293
sweep,1385
sweep,972
sweep,894
sweep,886
sweep,908
sweep,892
sweep,874
sweep,921
sweep,913
sweep,934
sweep,926
sweep,906
sweep,878
sweep,913
sweep,914
sweep,1187
mark,14213
sweep,1381
sweep,815
sweep,913
sweep,876
sweep,900
sweep,918
sweep,909
sweep,918
sweep,930
sweep,907
sweep,888
sweep,896
sweep,890
sweep,895
sweep,872
sweep,1095
mark,13587
sweep,1293
sweep,876
sweep,950
sweep,912
sweep,942
sweep,914
sweep,904
sweep,882
sweep,901
sweep,927
sweep,908
sweep,894
sweep,908
sweep,912
sweep,892
sweep,1203
mark,13427
sweep,1297
sweep,844
sweep,927
sweep,920
sweep,926
sweep,933
sweep,913
sweep,905
sweep,920
sweep,924
sweep,912
sweep,889
sweep,862
sweep,909
sweep,905
sweep,1056
mark,13035
sweep,1292
sweep,804
sweep,921
sweep,891
sweep,919
sweep,922
sweep,896
sweep,903
sweep,920
sweep,894
sweep,908
sweep,880
sweep,886
sweep,900
sweep,923
sweep,1139
mark,13079
sweep,1317
sweep,845
sweep,861
sweep,893
sweep,904
sweep,923
sweep,925
sweep,921
sweep,923
sweep,886
sweep,883
sweep,886
sweep,890
sweep,901
sweep,875
sweep,1194
mark,13166
sweep,1295
sweep,854
sweep,918
sweep,902
sweep,931
sweep,904
sweep,912
sweep,934
sweep,929
sweep,919
sweep,896
sweep,922
sweep,884
sweep,930
sweep,907
sweep,1230
mark,12664
sweep,1231
sweep,863
sweep,895
sweep,916
sweep,897
sweep,920
sweep,896
sweep,922
sweep,922
sweep,908
sweep,921
sweep,930
sweep,876
sweep,907
sweep,1148
sweep,985
mark,12521
sweep,1311
sweep,819
sweep,912
sweep,907
sweep,905
sweep,909
sweep,914
sweep,897
sweep,904
sweep,870
sweep,874
sweep,883
sweep,892
sweep,913
sweep,873
sweep,1110
mark,12022
sweep,1224
sweep,850
sweep,924
sweep,873
sweep,900
sweep,903
sweep,914
sweep,938
sweep,942
sweep,903
sweep,920
sweep,883
sweep,914
sweep,908
sweep,862
sweep,1078
mark,12399
sweep,1266
sweep,840
sweep,896
sweep,896
sweep,913
sweep,905
sweep,882
sweep,886
sweep,917
sweep,906
sweep,890
sweep,882
sweep,888
sweep,901
sweep,906
sweep,1084
mark,12018
sweep,1404
sweep,807
sweep,923
sweep,929
sweep,901
sweep,939
sweep,931
sweep,932
sweep,916
sweep,864
sweep,884
sweep,877
sweep,887
sweep,905
sweep,896
sweep,1076
mark,12242
sweep,1182
sweep,857
sweep,916
sweep,905
sweep,910
sweep,933
sweep,903
sweep,886
sweep,907
sweep,928
sweep,913
sweep,905
sweep,932
sweep,930
sweep,870
sweep,1223
mark,12141
sweep,1213
sweep,858
sweep,897
sweep,890
sweep,897
sweep,924
sweep,936
sweep,955
sweep,929
sweep,919
sweep,910
sweep,928
sweep,909
sweep,901
sweep,940
sweep,1045
mark,11633
sweep,1255
sweep,818
sweep,935
sweep,903
sweep,907
sweep,929
sweep,938
sweep,933
sweep,931
sweep,913
sweep,931
sweep,900
sweep,893
sweep,910
sweep,889
sweep,1101
mark,12759
sweep,1211
sweep,871
sweep,843
sweep,913
sweep,904
sweep,923
sweep,907
sweep,927
sweep,887
sweep,914
sweep,921
sweep,910
sweep,915
sweep,903
sweep,871
sweep,1067
mark,11451
sweep,1192
sweep,851
sweep,923
sweep,917
sweep,942
sweep,920
sweep,916
sweep,918
sweep,918
sweep,937
sweep,904
sweep,923
sweep,899
sweep,932
sweep,891
sweep,1113
mark,11791
sweep,1183
sweep,867
sweep,891
sweep,908
sweep,901
sweep,913
sweep,917
sweep,918
sweep,896
sweep,889
sweep,927
sweep,892
sweep,902
sweep,897
sweep,997
sweep,1027
mark,11583
sweep,1203
sweep,834
sweep,918
sweep,894
sweep,901
sweep,917
sweep,906
sweep,888
sweep,904
sweep,873
sweep,886
sweep,899
sweep,912
sweep,904
sweep,867
sweep,1097
mark,11318
