event_type,time_ns
mark,38259
sweep,2956
sweep,1234
sweep,1261
sweep,1332
sweep,1239
sweep,1259
sweep,1257
sweep,1246
sweep,1324
sweep,1292
sweep,1271
sweep,1287
sweep,1246
sweep,1264
sweep,1337
sweep,1656
mark,27000
sweep,1963
sweep,1200
sweep,1249
sweep,1278
sweep,1238
sweep,1225
sweep,1260
sweep,1210
sweep,1360
sweep,1274
sweep,1285
sweep,1308
sweep,1217
sweep,1241
sweep,1261
sweep,1662
mark,26781
sweep,1862
sweep,1211
sweep,1328
sweep,1280
sweep,1314
sweep,1235
sweep,1263
sweep,930
sweep,919
sweep,911
sweep,921
sweep,917
sweep,942
sweep,911
sweep,905
sweep,1132
mark,19553
sweep,1383
sweep,810
sweep,901
sweep,900
sweep,885
sweep,888
sweep,881
sweep,918
sweep,877
sweep,895
sweep,900
sweep,912
sweep,888
sweep,878
sweep,891
sweep,1105
mark,19303
sweep,1520
sweep,802
sweep,904
sweep,910
sweep,927
sweep,902
sweep,869
sweep,882
sweep,902
sweep,902
sweep,925
sweep,901
sweep,871
sweep,878
sweep,891
sweep,1109
mark,18268
sweep,1337
sweep,855
sweep,908
sweep,923
sweep,921
sweep,878
sweep,926
sweep,921
sweep,902
sweep,932
sweep,912
sweep,929
sweep,916
sweep,877
sweep,890
sweep,1182
mark,18440
sweep,1407
sweep,842
sweep,906
sweep,975
sweep,914
sweep,895
sweep,920
sweep,935
sweep,927
sweep,932
sweep,930
sweep,933
sweep,916
sweep,894
sweep,897
sweep,1146
mark,18172
sweep,1388
sweep,806
sweep,907
sweep,970
sweep,902
sweep,903
sweep,957
sweep,898
sweep,955
sweep,916
sweep,905
sweep,925
sweep,891
sweep,902
sweep,905
sweep,1226
mark,16916
sweep,1301
sweep,862
sweep,933
sweep,957
sweep,958
sweep,917
sweep,931
sweep,930
sweep,910
sweep,900
sweep,880
sweep,922
sweep,886
sweep,903
sweep,912
sweep,1109
mark,16325
sweep,1315
sweep,862
sweep,923
sweep,891
sweep,900
sweep,904
sweep,908
sweep,904
sweep,899
sweep,909
