event_type,time_ns
mark,43586
sweep,13300
sweep,12407
mark,27937
sweep,12224
sweep,7317
mark,17333
sweep,7259
sweep,7577
mark,20792
sweep,7889
sweep,7665
mark,20923
sweep,7638
sweep,11809
mark,27996
sweep,12740
sweep,13555
mark,39330
sweep,14808
sweep,15930
mark,27537
sweep,10280
sweep,10192
mark,28060
sweep,12985
sweep,22267
mark,29692
sweep,14904
sweep,8566
mark,17960
sweep,7141
sweep,8411
mark,26199
sweep,10099
sweep,9257
mark,21757
sweep,16870
sweep,8413
mark,16993
sweep,7584
sweep,7739
mark,20337
sweep,7911
sweep,11592
mark,31794
sweep,16624
sweep,18343
mark,31069
sweep,16646
sweep,14805
mark,28283
sweep,9863
sweep,7636
mark,16837
sweep,7493
sweep,7702
mark,16638
sweep,7444
sweep,7377
mark,16850
sweep,7476
sweep,7536
mark,16795
sweep,7328
sweep,7497
mark,16923
sweep,7357
sweep,7527
mark,16465
sweep,7165
sweep,7244
mark,16841
sweep,7399
sweep,7599
mark,16230
sweep,15711
sweep,7538
mark,16915
sweep,7664
sweep,7451
mark,15534
sweep,7084
sweep,7175
mark,17280
sweep,7399
sweep,7699
mark,17589
sweep,7261
sweep,7253
mark,15389
sweep,7103
sweep,7109
mark,16164
sweep,7286
sweep,12224
mark,15318
sweep,7152
sweep,7145
mark,15588
sweep,6842
sweep,7043
mark,16499
sweep,7066
sweep,7171
mark,15693
sweep,7131
sweep,7243
mark,16263
sweep,7226
sweep,7141
mark,16060
sweep,7263
sweep,7003
mark,15285
sweep,7066
sweep,7151
mark,15581
sweep,7101
sweep,7141
mark,14971
sweep,7039
sweep,7048
mark,15991
sweep,7069
sweep,7111
mark,15639
sweep,7132
sweep,7150
mark,15507
sweep,7205
sweep,7181
mark,14868
sweep,7038
sweep,7093
mark,15082
sweep,7114
sweep,7004
mark,14982
sweep,7444
sweep,7093
mark,15955
sweep,7016
sweep,7047
mark,14822
sweep,6976
sweep,7203
mark,14830
sweep,7143
sweep,7124
mark,15722
sweep,7051
sweep,7196
mark,15435
sweep,6958
sweep,7085
mark,16236
sweep,7079
sweep,7144
mark,15175
sweep,7109
sweep,7226
mark,16048
sweep,7089
sweep,7172
mark,15549
sweep,7068
sweep,7116
mark,15375
sweep,7225
sweep,7049
mark,15510
