event_type,time_ns
mark,38071
sweep,10948
sweep,9836
mark,23973
sweep,10133
sweep,10043
mark,22204
sweep,10317
sweep,7041
mark,17424
sweep,7233
sweep,7109
mark,17952
sweep,7319
sweep,7244
mark,17193
sweep,7098
sweep,7306
mark,16830
sweep,7299
sweep,7275
mark,16427
sweep,7223
sweep,7258
mark,16911
sweep,7186
sweep,7281
mark,16608
sweep,7189
sweep,7221
mark,14962
sweep,7226
sweep,7424
mark,16588
sweep,7135
sweep,7169
mark,15841
sweep,7370
sweep,7477
mark,15028
sweep,7046
sweep,7177
mark,15228
sweep,7106
sweep,7294
mark,16963
sweep,7256
sweep,7319
mark,15457
sweep,7333
sweep,7229
mark,14999
sweep,6974
sweep,7188
mark,15331
sweep,7101
sweep,7222
mark,16032
sweep,7076
sweep,7210
mark,15332
sweep,7195
sweep,7149
mark,15292
sweep,7144
sweep,7032
mark,15119
sweep,7179
sweep,7240
mark,14760
sweep,7015
sweep,7140
mark,14461
sweep,7010
sweep,7214
mark,16509
sweep,7099
sweep,7295
mark,14943
sweep,7180
sweep,7173
mark,14187
sweep,7067
sweep,7121
mark,14654
sweep,7123
sweep,7476
mark,14714
sweep,7050
sweep,7162
mark,14907
sweep,7210
sweep,7025
mark,15061
sweep,7195
sweep,7245
mark,14455
sweep,7215
sweep,7182
mark,15846
sweep,6879
sweep,7057
mark,16037
sweep,7249
sweep,7188
mark,15045
sweep,7122
sweep,7209
mark,14748
sweep,7346
sweep,7337
mark,14706
sweep,7043
sweep,7247
mark,16410
sweep,7146
sweep,7275
mark,15241
sweep,7214
sweep,7130
mark,15500
sweep,7111
sweep,7012
mark,15336
sweep,7263
sweep,7180
mark,14217
sweep,7397
sweep,7250
mark,15096
sweep,7101
sweep,7332
mark,14843
sweep,7215
sweep,7263
mark,17809
sweep,7964
sweep,7865
mark,17161
sweep,7752
sweep,7682
mark,14895
sweep,7422
sweep,7592
mark,15580
sweep,7393
sweep,7669
mark,15634
sweep,7557
sweep,7617
mark,14740
sweep,7457
sweep,7710
mark,21246
sweep,9387
sweep,7397
mark,16210
sweep,7456
sweep,7380
mark,16419
sweep,7424
sweep,7246
mark,16699
sweep,7214
sweep,7294
mark,15390
sweep,7127
sweep,7357
mark,16356
sweep,7199
sweep,7212
mark,15582
sweep,7237
sweep,7174
mark,15015
sweep,7152
sweep,7192
mark,15393
sweep,7060
sweep,7283
mark,14764
sweep,7066
