event_type,time_ns
mark,1787064
sweep,5981
sweep,6214
sweep,7899
sweep,6632
sweep,7117
sweep,7333
sweep,7175
sweep,6433
mark,4316375
sweep,5388
sweep,4477
sweep,4759
sweep,3761
sweep,3694
sweep,4310
sweep,3991
sweep,3677
sweep,3654
sweep,3710
sweep,3638
sweep,654
sweep,2747
sweep,3121
sweep,2766
sweep,941
mark,3743501
sweep,4824
sweep,3803
sweep,3724
sweep,3752
sweep,3723
sweep,3710
sweep,3718
sweep,3685
sweep,3819
sweep,6031
sweep,7601
sweep,1290
sweep,2616
sweep,2277
sweep,3232
sweep,3116
sweep,2259
sweep,2749
sweep,2757
sweep,3039
sweep,3691
sweep,3683
sweep,2947
sweep,3238
sweep,2606
sweep,2437
sweep,4405
sweep,2667
sweep,3415
sweep,2508
sweep,3529
sweep,859
mark,3033824
sweep,5391
sweep,4408
sweep,4019
sweep,3829
sweep,4217
sweep,4062
sweep,3672
sweep,3658
sweep,3687
sweep,3792
sweep,3862
sweep,1054
sweep,3932
sweep,3839
sweep,2971
sweep,3223
sweep,2949
sweep,2916
sweep,3042
sweep,3049
sweep,3016
sweep,2702
sweep,2241
sweep,2782
sweep,1660
sweep,1946
sweep,2541
sweep,2464
sweep,2361
sweep,1114
sweep,2617
sweep,2792
sweep,3214
sweep,3553
sweep,2599
sweep,2526
sweep,2886
sweep,5385
sweep,8902
sweep,8751
sweep,8996
sweep,9125
sweep,8851
sweep,9299
sweep,9370
sweep,8898
sweep,9729
sweep,9171
sweep,4620
sweep,4719
sweep,3418
sweep,3097
sweep,3384
sweep,3089
sweep,5058
sweep,3386
sweep,3077
sweep,2976
sweep,3221
sweep,3512
sweep,4164
sweep,1430
mark,5181968
sweep,4189
sweep,3112
sweep,2053
sweep,2388
sweep,3082
sweep,2400
sweep,2656
sweep,2912
sweep,2729
sweep,3261
sweep,4032
sweep,3709
sweep,3381
sweep,3310
sweep,3083
sweep,3229
sweep,3013
sweep,2844
sweep,3344
sweep,2851
sweep,2982
sweep,2979
sweep,2641
sweep,3099
sweep,3497
sweep,2574
sweep,3092
sweep,2390
sweep,3297
sweep,3157
sweep,2904
sweep,3543
sweep,8320
sweep,8851
sweep,8139
sweep,8667
sweep,8800
sweep,9136
sweep,6680
sweep,6204
sweep,6007
sweep,5789
sweep,6701
sweep,6305
sweep,5933
sweep,5876
sweep,5781
sweep,5960
sweep,6208
sweep,1711
sweep,9137
sweep,8682
sweep,8988
sweep,8807
sweep,2766
sweep,4035
sweep,2905
sweep,2549
sweep,3503
sweep,2790
sweep,4326
sweep,3078
sweep,908
mark,1837490
sweep,4479
sweep,4113
sweep,4095
sweep,2997
sweep,3297
sweep,3490
sweep,3182
sweep,2733
sweep,3509
sweep,2398
sweep,2129
sweep,3611
sweep,2830
sweep,3809
sweep,2056
sweep,3405
sweep,3878
sweep,3719
sweep,3118
sweep,3126
sweep,3433
sweep,2610
sweep,3443
sweep,3086
sweep,2721
sweep,2714
sweep,3307
sweep,3360
sweep,2644
sweep,3900
sweep,3147
sweep,3903
sweep,4120
sweep,3608
sweep,4077
sweep,4196
sweep,4312
sweep,4165
sweep,3764
sweep,3842
sweep,4084
sweep,4070
sweep,6846
sweep,10382
sweep,9487
sweep,9729
sweep,9141
sweep,9221
sweep,1313
sweep,3904
sweep,6405
sweep,5901
sweep,6216
sweep,5536
sweep,1443
sweep,7720
sweep,8723
sweep,8804
sweep,7172
sweep,6726
sweep,5840
sweep,1596
mark,1056620
sweep,5152
sweep,3600
sweep,3069
sweep,3233
sweep,4666
sweep,3080
sweep,3211
sweep,2643
sweep,3043
sweep,3000
sweep,2841
sweep,3779
sweep,3379
sweep,2624
sweep,3619
sweep,2052
sweep,2165
sweep,3838
sweep,2200
sweep,3188
sweep,2053
sweep,3231
sweep,3894
sweep,4189
sweep,3064
sweep,2848
sweep,3099
sweep,3064
sweep,3012
sweep,2921
sweep,3098
sweep,2736
sweep,3332
sweep,2427
sweep,3239
sweep,3884
sweep,2892
sweep,2621
sweep,3032
sweep,3176
sweep,3397
sweep,3194
sweep,3688
sweep,4104
sweep,3962
sweep,3863
sweep,3669
sweep,2590
sweep,3710
sweep,5980
sweep,8753
sweep,9499
sweep,5540
sweep,8078
sweep,8014
sweep,6316
sweep,3988
sweep,4547
sweep,5886
sweep,11643
sweep,6409
sweep,2912
mark,1038896
sweep,4658
sweep,4036
sweep,3850
sweep,4082
sweep,3815
sweep,3674
sweep,3678
sweep,3308
sweep,3022
sweep,2922
sweep,3096
sweep,3092
sweep,2746
sweep,3213
sweep,2621
sweep,2769
sweep,3465
sweep,3041
sweep,2941
sweep,3272
sweep,2193
sweep,2701
sweep,3510
sweep,2554
sweep,2999
sweep,1893
sweep,3811
sweep,3691
sweep,3874
sweep,4002
sweep,3279
sweep,2977
sweep,3127
sweep,3055
sweep,3290
sweep,3150
sweep,2894
sweep,3275
sweep,3506
sweep,2839
sweep,3250
sweep,2623
sweep,2688
sweep,3098
sweep,2806
sweep,3226
sweep,2494
sweep,2624
sweep,2575
sweep,6663
sweep,5379
sweep,6552
sweep,6894
sweep,6243
sweep,4615
sweep,5575
sweep,8401
sweep,8194
sweep,8392
sweep,7966
sweep,7540
sweep,6053
mark,1039190
sweep,4589
sweep,4023
sweep,3560
sweep,4246
sweep,3689
sweep,3768
sweep,3610
sweep,3206
sweep,3237
sweep,3103
sweep,3500
sweep,2723
sweep,2871
sweep,3007
sweep,2689
sweep,2549
sweep,3227
sweep,3163
sweep,2970
sweep,3212
sweep,2325
sweep,2355
sweep,3261
sweep,2624
sweep,2579
sweep,2863
sweep,2864
sweep,3342
sweep,3598
sweep,3719
sweep,3125
sweep,3400
sweep,2934
sweep,2799
sweep,3234
sweep,3423
sweep,3307
sweep,2583
sweep,2924
sweep,2760
sweep,3294
sweep,2676
sweep,3121
sweep,2869
sweep,3339
sweep,2470
sweep,2441
sweep,2818
sweep,2382
sweep,3854
sweep,6587
sweep,9660
sweep,8721
sweep,6141
sweep,9194
sweep,8224
sweep,5021
sweep,4138
sweep,4546
sweep,5649
sweep,6375
sweep,6434
sweep,2147
mark,1036425
sweep,4636
sweep,3770
sweep,3715
sweep,3749
sweep,3775
sweep,3722
sweep,3628
sweep,3241
sweep,3076
sweep,2989
sweep,3274
sweep,3044
sweep,2823
sweep,2812
sweep,2635
sweep,2694
sweep,3618
sweep,3188
sweep,3382
sweep,3207
sweep,2401
sweep,2811
sweep,3343
sweep,2625
sweep,2626
sweep,2949
sweep,2689
sweep,3496
sweep,3628
sweep,3516
sweep,3321
sweep,3296
sweep,2907
sweep,2905
sweep,3538
sweep,3464
sweep,3453
sweep,2598
sweep,3128
sweep,2494
sweep,3445
sweep,2652
sweep,3224
sweep,2527
sweep,3474
sweep,2632
sweep,2576
sweep,2847
sweep,2882
sweep,4609
sweep,6532
sweep,6310
sweep,6463
sweep,7875
sweep,4264
sweep,4223
sweep,7745
sweep,8551
sweep,8836
sweep,8060
sweep,7359
sweep,7366
sweep,2164
mark,1046400
sweep,4710
sweep,3720
sweep,3829
sweep,3976
sweep,3540
sweep,3876
sweep,3716
sweep,3494
sweep,2765
sweep,3177
sweep,3416
sweep,3045
sweep,2749
sweep,2848
sweep,2893
sweep,2585
sweep,3123
sweep,3288
sweep,2857
sweep,3568
sweep,2223
sweep,2556
sweep,3963
sweep,2570
sweep,3300
sweep,2204
sweep,3550
sweep,4146
sweep,4198
sweep,3607
sweep,3498
sweep,3086
sweep,2745
sweep,2872
sweep,3218
sweep,2928
sweep,2685
sweep,3275
sweep,3284
sweep,2790
sweep,3421
sweep,2541
sweep,2903
sweep,3055
sweep,3009
sweep,3405
sweep,2376
sweep,2926
sweep,2751
sweep,4072
sweep,8202
sweep,9607
sweep,8803
sweep,6130
sweep,8680
sweep,8390
sweep,4394
sweep,3901
sweep,5973
sweep,5095
sweep,5715
sweep,6380
mark,1028240
sweep,5439
sweep,3754
sweep,3780
sweep,3995
sweep,3654
sweep,6838
sweep,3367
sweep,3305
sweep,2881
sweep,3317
sweep,3053
sweep,3091
sweep,2867
sweep,2963
sweep,2673
sweep,2991
sweep,3853
sweep,2824
sweep,3374
sweep,2716
sweep,2497
sweep,3240
sweep,2650
sweep,3137
sweep,2714
sweep,2866
sweep,3467
sweep,4133
sweep,3584
sweep,3177
sweep,3097
sweep,3035
sweep,2639
sweep,3622
sweep,3170
sweep,3403
sweep,2429
sweep,3491
sweep,2779
sweep,2917
sweep,2938
sweep,3030
sweep,2602
sweep,3152
sweep,2638
sweep,2704
sweep,2693
sweep,3300
sweep,2989
sweep,6427
sweep,6224
sweep,6817
sweep,7580
sweep,4982
sweep,4310
sweep,6740
sweep,8322
sweep,8146
sweep,8670
sweep,7565
sweep,7469
sweep,3786
mark,1041446
sweep,4664
sweep,3705
sweep,3973
sweep,3754
sweep,3578
sweep,3608
sweep,3558
sweep,3293
sweep,2868
sweep,3025
sweep,3424
sweep,2840
sweep,2855
sweep,2858
sweep,2479
sweep,2965
sweep,3567
sweep,3023
sweep,2840
sweep,3174
sweep,2352
sweep,2338
sweep,4077
sweep,2651
sweep,3326
sweep,1892
sweep,3707
sweep,4208
sweep,4290
sweep,3679
sweep,3250
sweep,2794
sweep,2971
sweep,2854
sweep,3190
sweep,3139
sweep,2724
sweep,3138
sweep,3062
sweep,2459
sweep,3556
sweep,2447
sweep,3430
sweep,3212
sweep,3275
sweep,3245
sweep,2324
sweep,2599
sweep,2583
sweep,3708
sweep,9009
sweep,9131
sweep,9030
sweep,6624
sweep,8135
sweep,7530
sweep,3879
sweep,4365
sweep,6146
sweep,4897
sweep,6007
sweep,5582
mark,1030238
sweep,5240
sweep,3794
sweep,3783
sweep,4306
sweep,3779
sweep,4224
sweep,3806
sweep,3467
sweep,3257
sweep,3142
sweep,3327
sweep,2793
sweep,2969
sweep,3077
sweep,3001
sweep,2634
sweep,3396
sweep,3133
sweep,2788
sweep,3900
sweep,2372
sweep,2245
sweep,3880
sweep,2610
sweep,3562
sweep,2033
sweep,3572
sweep,4490
sweep,3945
sweep,3697
sweep,3313
sweep,2918
sweep,2890
sweep,3065
sweep,3320
sweep,3159
sweep,3128
sweep,3087
sweep,3364
sweep,2443
sweep,3301
sweep,2689
sweep,2865
sweep,3311
sweep,2810
sweep,3329
sweep,2332
sweep,2806
sweep,2456
sweep,6891
sweep,5815
sweep,6180
sweep,6335
sweep,7261
sweep,4624
sweep,5476
sweep,8189
sweep,7608
sweep,8557
sweep,8024
sweep,7380
sweep,6413
mark,1035521
sweep,5402
sweep,3890
sweep,3889
sweep,3953
sweep,3646
sweep,6645
sweep,2995
sweep,3578
sweep,2572
sweep,3182
sweep,3206
sweep,3202
sweep,2793
sweep,2895
sweep,2927
sweep,3145
sweep,3805
sweep,3126
sweep,2976
sweep,2660
sweep,2423
sweep,2706
sweep,2630
sweep,3045
sweep,3109
sweep,2914
sweep,3593
sweep,3965
sweep,4130
sweep,3858
sweep,3177
sweep,3051
sweep,2731
sweep,3008
sweep,3423
sweep,3391
sweep,3028
sweep,3351
sweep,2970
sweep,2826
sweep,3166
sweep,3288
sweep,2811
sweep,3203
sweep,3114
sweep,2803
sweep,3004
sweep,3245
sweep,2873
sweep,5884
sweep,8962
sweep,9829
sweep,7505
sweep,8142
sweep,8209
sweep,6143
sweep,3674
sweep,4761
sweep,5572
sweep,5776
sweep,6129
sweep,2811
mark,1035377
sweep,4475
sweep,3886
sweep,3849
sweep,3931
sweep,3766
sweep,3725
sweep,3529
sweep,3283
sweep,2955
sweep,3245
sweep,3039
sweep,3069
sweep,2811
sweep,3006
sweep,2545
sweep,3020
sweep,3447
sweep,3022
sweep,2616
sweep,3259
sweep,2321
sweep,2386
sweep,3758
sweep,2637
sweep,3194
sweep,2155
sweep,3973
sweep,3865
sweep,4039
sweep,3739
sweep,3037
sweep,2808
sweep,3277
sweep,2847
sweep,3083
sweep,3084
sweep,2830
sweep,3430
sweep,3326
sweep,2573
sweep,3268
sweep,2592
sweep,2938
sweep,3314
sweep,3246
sweep,3308
sweep,2468
sweep,2545
sweep,2569
sweep,6872
sweep,5659
sweep,6101
sweep,7385
sweep,6338
sweep,4916
sweep,5935
sweep,8475
sweep,7948
sweep,7783
sweep,7879
sweep,7793
sweep,5942
mark,1039066
sweep,4851
sweep,3728
sweep,3537
sweep,4023
sweep,3654
sweep,3730
sweep,3739
sweep,3412
sweep,2751
sweep,3037
sweep,2970
sweep,3013
sweep,3077
sweep,2928
sweep,2751
sweep,2572
sweep,2996
sweep,3062
sweep,3032
sweep,4210
sweep,2264
sweep,2425
sweep,3973
sweep,3071
sweep,3262
sweep,2331
sweep,3673
sweep,3693
sweep,4694
sweep,3683
sweep,3382
sweep,3101
sweep,2957
sweep,2890
sweep,3354
sweep,2961
sweep,2796
sweep,3338
sweep,3485
sweep,2488
sweep,3551
sweep,2818
sweep,2747
sweep,3074
sweep,3016
sweep,3565
sweep,2530
sweep,3001
sweep,2493
sweep,4448
sweep,9257
sweep,9318
sweep,8863
sweep,5453
sweep,8224
sweep,7818
sweep,3742
sweep,4989
sweep,5363
sweep,5539
sweep,5566
sweep,5686
mark,1034802
sweep,5228
sweep,3739
sweep,3994
sweep,3925
sweep,3572
sweep,3816
sweep,3676
sweep,3589
sweep,3047
sweep,3477
sweep,3113
sweep,2789
sweep,2874
sweep,2679
sweep,2742
sweep,2642
sweep,3166
sweep,3396
sweep,2984
sweep,3075
sweep,2329
sweep,2892
sweep,3608
sweep,2877
sweep,2649
sweep,2971
sweep,2898
sweep,3740
sweep,4644
sweep,3500
sweep,3414
sweep,2955
sweep,2868
sweep,2550
sweep,3552
sweep,3073
sweep,3470
sweep,2454
sweep,3336
sweep,2730
sweep,2936
sweep,2618
sweep,3098
sweep,2657
sweep,2925
sweep,2656
sweep,2828
sweep,3046
sweep,2653
sweep,3145
sweep,6301
sweep,6586
sweep,6486
sweep,7486
sweep,5726
sweep,4441
sweep,6699
sweep,8881
sweep,8012
sweep,7959
sweep,7707
sweep,7026
sweep,3419
mark,1041510
sweep,4856
sweep,4100
sweep,3524
sweep,3827
sweep,3515
sweep,3751
sweep,3774
sweep,3418
sweep,3419
sweep,3094
sweep,3092
sweep,3191
sweep,2635
sweep,3045
sweep,2619
sweep,2545
sweep,3318
sweep,3086
sweep,2846
sweep,3647
sweep,2224
sweep,2343
sweep,3391
sweep,2574
sweep,2609
sweep,2662
sweep,3281
sweep,3911
sweep,4235
sweep,3577
sweep,3075
sweep,2857
sweep,2900
sweep,3073
sweep,3092
sweep,3342
sweep,2562
sweep,3034
sweep,3115
sweep,3023
sweep,3482
sweep,2822
sweep,2861
sweep,2919
sweep,3197
sweep,3390
sweep,2647
sweep,2680
sweep,2475
sweep,4241
sweep,8339
sweep,9322
sweep,8566
sweep,5571
sweep,8244
sweep,8298
sweep,3768
sweep,4327
sweep,5441
sweep,5156
sweep,5696
sweep,6698
mark,1027913
sweep,4713
sweep,3780
sweep,3879
sweep,3831
sweep,3924
sweep,3835
sweep,3775
sweep,3468
sweep,3166
sweep,3247
sweep,3331
sweep,2839
sweep,2578
sweep,2785
sweep,2716
sweep,3022
sweep,3467
sweep,3161
sweep,3047
sweep,3016
sweep,2236
sweep,2568
sweep,3616
sweep,2967
sweep,2515
sweep,2858
sweep,2701
sweep,3453
sweep,4137
sweep,3672
sweep,3108
sweep,2995
sweep,2765
sweep,2613
