event_type,time_ns
mark,64757
sweep,3485
sweep,2260
sweep,2258
sweep,2062
sweep,2051
sweep,2196
sweep,2208
sweep,6001
mark,63452
sweep,2635
sweep,2285
sweep,2084
sweep,2095
sweep,2176
sweep,1988
sweep,3881
sweep,7713
mark,59453
sweep,2786
sweep,2144
sweep,2012
sweep,2139
sweep,2135
sweep,1994
sweep,3765
sweep,7619
mark,60830
sweep,2282
sweep,1989
sweep,1775
sweep,1937
sweep,1851
sweep,1751
sweep,3292
sweep,7927
mark,49340
sweep,2155
sweep,2012
sweep,1766
sweep,1965
sweep,2005
sweep,1735
sweep,3858
sweep,6485
mark,54719
sweep,2273
sweep,1945
sweep,1766
sweep,1894
sweep,1825
sweep,1761
sweep,2885
sweep,7852
mark,49877
sweep,2082
sweep,1882
sweep,1768
sweep,1875
sweep,1876
sweep,1756
sweep,4495
sweep,6266
mark,54082
sweep,2080
sweep,1887
sweep,1752
sweep,1912
sweep,1793
sweep,1750
sweep,3014
sweep,8037
mark,51469
sweep,2109
sweep,1917
sweep,1738
sweep,1863
sweep,1828
sweep,1781
sweep,4033
sweep,6438
mark,53649
sweep,2302
sweep,1855
sweep,1791
sweep,1955
sweep,1819
sweep,1729
sweep,2792
sweep,8277
mark,47982
sweep,2084
sweep,1865
sweep,1749
sweep,1852
sweep,1812
sweep,1749
sweep,4284
sweep,5389
mark,53784
sweep,2320
sweep,1940
sweep,1764
sweep,1936
sweep,1814
sweep,1752
sweep,2700
sweep,8011
mark,52442
sweep,2088
sweep,1917
sweep,1772
sweep,1872
sweep,1826
sweep,1824
sweep,4687
sweep,6881
mark,59566
sweep,2657
sweep,2357
sweep,2696
sweep,3325
sweep,2973
sweep,2922
sweep,4120
sweep,10002
mark,63335
sweep,3138
sweep,2606
sweep,2563
sweep,2752
sweep,2899
sweep,2310
sweep,5966
sweep,8515
mark,63266
sweep,2893
sweep,2371
sweep,2381
sweep,2700
sweep,2298
sweep,1925
sweep,3221
sweep,8748
mark,57650
sweep,2235
sweep,2010
sweep,1747
sweep,1915
sweep,2086
sweep,1862
sweep,4605
sweep,7113
mark,57429
sweep,2109
sweep,1931
sweep,1818
sweep,1980
sweep,1926
sweep,1774
sweep,3183
sweep,8528
mark,51654
sweep,2066
sweep,1932
sweep,1840
sweep,1884
sweep,1804
sweep,1765
sweep,4360
sweep,6143
mark,53949
sweep,2386
sweep,1878
sweep,1754
sweep,1812
sweep,1795
sweep,1753
sweep,2686
sweep,7885
mark,51965
sweep,2043
sweep,1860
sweep,1761
sweep,1856
sweep,1874
sweep,1737
sweep,4467
sweep,6557
mark,53734
sweep,2058
sweep,1907
sweep,1743
sweep,1839
sweep,1776
sweep,1749
sweep,3022
sweep,7818
mark,49771
sweep,2048
sweep,1942
sweep,1808
sweep,1892
sweep,1899
sweep,1751
sweep,4435
sweep,6078
mark,53201
sweep,2114
sweep,1925
sweep,1774
sweep,1829
sweep,1837
sweep,1764
sweep,2465
sweep,12274
mark,52659
sweep,2083
sweep,1840
sweep,1753
sweep,1905
sweep,1853
sweep,1733
sweep,4099
sweep,6962
mark,54089
sweep,2168
sweep,1881
sweep,1784
sweep,1863
sweep,1795
sweep,1754
sweep,3165
sweep,8155
mark,45674
sweep,2307
sweep,1920
sweep,1769
sweep,1940
sweep,1803
sweep,1763
sweep,4300
sweep,4988
mark,52484
sweep,2104
sweep,1884
sweep,1778
sweep,1962
sweep,1818
sweep,1761
sweep,2251
sweep,7906
mark,54079
sweep,2333
sweep,1891
sweep,1761
sweep,1914
sweep,1768
sweep,1753
sweep,4402
sweep,6363
mark,53935
sweep,1984
sweep,1855
sweep,1759
sweep,1997
sweep,1784
sweep,1775
sweep,2969
sweep,8364
mark,48659
sweep,2002
sweep,1837
sweep,1744
sweep,1904
sweep,1814
sweep,1751
sweep,4477
sweep,5831
mark,51449
sweep,2112
sweep,1844
sweep,1745
sweep,1842
sweep,1774
sweep,1749
sweep,2513
sweep,7697
mark,56627
sweep,2131
sweep,1898
sweep,1731
sweep,1819
sweep,1774
sweep,1771
sweep,4485
sweep,5128
mark,53203
sweep,2388
sweep,1872
sweep,1801
sweep,1834
sweep,1829
sweep,1767
sweep,2164
sweep,7941
mark,52464
sweep,2066
sweep,1873
sweep,1770
sweep,1894
sweep,1788
sweep,1768
sweep,4431
sweep,6133
mark,54474
sweep,2000
sweep,1880
sweep,1744
sweep,1865
sweep,1795
sweep,1742
sweep,2942
sweep,7876
mark,44784
sweep,2065
sweep,1893
sweep,1734
sweep,1838
sweep,1827
sweep,1749
sweep,4345
sweep,4687
mark,50924
sweep,2064
sweep,1852
sweep,1767
sweep,1814
sweep,1824
sweep,1721
sweep,1952
sweep,7698
mark,55692
sweep,2176
sweep,1868
sweep,1851
sweep,1890
sweep,1794
sweep,1730
sweep,4340
sweep,6992
mark,34449
sweep,2328
sweep,1879
sweep,1775
sweep,2054
sweep,1772
sweep,1751
sweep,3013
sweep,4328
mark,51270
sweep,2101
sweep,1818
sweep,1775
sweep,1872
sweep,1844
sweep,1739
sweep,1936
sweep,7006
mark,54441
sweep,2067
sweep,1815
sweep,1736
sweep,1856
sweep,1777
sweep,1749
sweep,4403
sweep,6794
mark,32274
sweep,2053
sweep,1878
sweep,1802
sweep,1858
sweep,1741
sweep,1732
sweep,3277
sweep,3769
mark,50595
sweep,2105
sweep,1887
sweep,1766
sweep,1816
sweep,1804
sweep,1743
sweep,1904
sweep,6411
mark,53446
sweep,2071
sweep,1874
sweep,1747
sweep,1919
sweep,1839
sweep,1782
sweep,4118
sweep,6533
mark,43418
sweep,2097
sweep,1907
sweep,1814
sweep,1828
sweep,1837
sweep,1752
sweep,3119
sweep,5811
mark,49131
sweep,2076
sweep,1867
sweep,1797
sweep,2029
sweep,1849
sweep,1758
sweep,2596
sweep,7853
mark,47837
sweep,2029
sweep,1886
sweep,1791
sweep,1941
sweep,1780
sweep,1740
sweep,3982
sweep,5868
mark,53705
sweep,2151
sweep,1931
sweep,1756
sweep,1879
sweep,1817
sweep,1777
sweep,2234
sweep,7886
mark,52686
sweep,1994
sweep,2033
sweep,1774
sweep,1880
sweep,1837
sweep,1758
sweep,4139
sweep,6553
mark,54120
sweep,2124
sweep,1956
sweep,1765
sweep,1813
sweep,1780
sweep,1770
sweep,3010
sweep,8073
mark,45270
sweep,2047
sweep,1906
sweep,1760
sweep,1832
sweep,1784
sweep,1754
sweep,4194
sweep,5046
mark,50694
sweep,1992
sweep,1885
sweep,1746
sweep,1833
sweep,1800
sweep,1772
sweep,2190
sweep,7713
mark,51703
sweep,2185
sweep,1879
sweep,1751
sweep,1875
sweep,1859
sweep,1758
sweep,4366
sweep,5995
mark,53957
sweep,2111
sweep,1884
sweep,1770
sweep,1841
sweep,1766
sweep,1749
sweep,2649
sweep,8223
